"File: N:\Ca imaging data\2023 imaging data\2023-02 Feb imaging data\2023-0203 22NSAPR124 Takeda Boston\LOGs\EXP01 with bg sub.LOG"
"Date: Fri Feb 3 2023 15:34:10.208"
186.47, 0.00, 0.00, 0.00, 5758.78, 38268.51, 0.15, 1359.97, 5890.25, 0.23, 1696.01, 9248.08, 0.19, 2250.49, 9374.63, 0.24, 5313.04, 30888.54, 0.17, 6468.91, 39823.16, 0.17, 2184.57, 9748.58, 0.23, 1845.01, 8067.05, 0.23, 2683.82, 13774.93, 0.20, 1618.05, 7668.02, 0.22, 916.72, 4852.33, 0.19, 638.46, 1734.06, 0.39, 552.27, 1821.96, 0.33, 1034.77, 5532.71, 0.18, 1024.78, 5189.59, 0.20, 799.84, 3687.99, 0.23, 3673.64, 14405.87, 0.27, 1418.01, 7121.27, 0.20, 1788.02, 9795.12, 0.20, 1313.35, 5289.42, 0.24, 1483.65, 5388.61, 0.28, 2476.78, 5828.31, 0.43, 3428.15, 7323.67, 0.47, 420.97, 1496.33, 0.28, 2298.79, 10532.85, 0.23
192.47, 0.00, 0.00, 0.00, 5737.92, 38247.59, 0.15, 1362.08, 5874.54, 0.24, 1698.70, 9215.47, 0.20, 2250.76, 9354.79, 0.25, 5310.78, 30919.69, 0.17, 6462.79, 39800.86, 0.17, 2184.59, 9745.44, 0.23, 1845.21, 8080.28, 0.23, 2684.79, 13754.34, 0.20, 1616.48, 7688.87, 0.22, 916.22, 4841.52, 0.19, 638.37, 1736.63, 0.39, 552.79, 1812.72, 0.33, 1035.34, 5531.72, 0.18, 1024.07, 5197.13, 0.20, 796.24, 3688.53, 0.22, 3664.83, 14375.89, 0.27, 1412.65, 7121.46, 0.20, 1780.77, 9788.29, 0.20, 1309.93, 5275.73, 0.24, 1480.88, 5376.33, 0.28, 2489.21, 5800.34, 0.44, 3425.72, 7322.80, 0.47, 417.43, 1499.97, 0.28, 2311.14, 10338.60, 0.23
198.47, 0.00, 0.00, 0.00, 5744.16, 38170.94, 0.15, 1360.96, 5874.96, 0.24, 1695.47, 9203.85, 0.20, 2291.05, 8927.56, 0.26, 5309.23, 30904.78, 0.17, 6462.53, 39748.78, 0.17, 2180.97, 9754.64, 0.23, 1889.87, 7671.29, 0.25, 2690.57, 13726.78, 0.20, 1623.66, 7627.96, 0.22, 914.26, 4841.53, 0.19, 688.93, 1315.04, 0.61, 553.18, 1805.26, 0.33, 1036.57, 5523.12, 0.18, 1027.46, 5171.60, 0.20, 799.83, 3674.19, 0.22, 3667.09, 14297.16, 0.28, 1413.55, 7091.15, 0.20, 1780.21, 9784.05, 0.20, 1310.74, 5245.20, 0.24, 1490.72, 5283.36, 0.29, 2496.24, 5700.09, 0.44, 3425.53, 7310.05, 0.47, 418.11, 1499.10, 0.28, 2306.78, 10408.70, 0.23
204.47, 0.00, 0.00, 0.00, 5718.17, 38213.84, 0.15, 1343.09, 5981.12, 0.22, 1678.83, 9305.34, 0.18, 2772.63, 4870.35, 0.57, 5296.43, 30913.87, 0.17, 6440.28, 39875.14, 0.17, 2161.65, 9854.42, 0.22, 2319.57, 4109.11, 0.54, 2673.73, 13821.67, 0.19, 1600.34, 7793.87, 0.21, 899.65, 4941.35, 0.19, 766.11, 899.83, 0.97, 536.75, 1909.80, 0.29, 1020.25, 5636.14, 0.18, 1148.53, 4031.15, 0.29, 785.98, 3754.06, 0.21, 3646.91, 14360.90, 0.25, 1395.44, 7199.29, 0.19, 1755.46, 9918.51, 0.18, 1292.14, 5369.10, 0.22, 1843.64, 2840.26, 0.66, 2513.16, 5472.45, 0.46, 3405.65, 7419.40, 0.46, 402.06, 1606.30, 0.24, 2292.58, 10473.98, 0.23
210.47, 0.00, 0.00, 0.00, 5706.35, 38209.90, 0.15, 1346.00, 5956.08, 0.22, 1680.43, 9258.96, 0.18, 2853.08, 4469.48, 0.64, 5309.53, 30775.48, 0.17, 6449.81, 39818.34, 0.17, 2165.57, 9829.16, 0.22, 2220.88, 4927.44, 0.43, 2677.94, 13768.04, 0.20, 1602.52, 7783.36, 0.21, 902.72, 4899.92, 0.19, 783.46, 898.46, 1.00, 543.18, 1872.51, 0.30, 1022.53, 5625.57, 0.18, 1226.37, 3504.36, 0.35, 813.86, 3523.24, 0.23, 3639.28, 14373.50, 0.25, 1400.27, 7157.79, 0.20, 1761.34, 9925.75, 0.18, 1295.48, 5338.96, 0.23, 1878.71, 2831.84, 0.67, 2537.96, 5251.57, 0.49, 3408.58, 7385.93, 0.46, 403.84, 1596.73, 0.25, 2296.33, 10432.10, 0.23
216.47, 0.00, 0.00, 0.00, 5712.11, 38177.23, 0.15, 1345.61, 5968.06, 0.22, 1681.62, 9250.45, 0.18, 2915.65, 4305.77, 0.68, 5312.88, 30673.58, 0.17, 6457.52, 39816.52, 0.17, 2166.95, 9824.38, 0.22, 2104.13, 5875.74, 0.35, 2673.51, 13753.70, 0.20, 1605.32, 7777.77, 0.21, 899.26, 4892.58, 0.19, 783.42, 932.37, 0.97, 546.03, 1827.57, 0.31, 1026.63, 5616.31, 0.18, 1238.50, 3451.09, 0.36, 863.28, 3163.54, 0.27, 3631.29, 14445.25, 0.25, 1403.53, 7136.09, 0.20, 1752.78, 9914.49, 0.18, 1294.51, 5335.55, 0.23, 1890.98, 2825.65, 0.68, 2438.36, 5851.81, 0.42, 3414.64, 7364.65, 0.46, 404.23, 1590.29, 0.25, 2291.83, 10408.03, 0.23
222.47, 0.00, 0.00, 0.00, 5714.66, 38091.83, 0.15, 1349.85, 5958.77, 0.23, 1685.60, 9206.24, 0.18, 2931.18, 4408.45, 0.67, 5350.71, 30340.67, 0.18, 6475.93, 39719.29, 0.17, 2171.74, 9789.20, 0.22, 2068.07, 6196.19, 0.32, 2687.28, 13727.99, 0.20, 1609.03, 7775.92, 0.21, 907.73, 4871.31, 0.19, 789.98, 926.52, 1.04, 554.97, 1776.63, 0.33, 1030.50, 5594.97, 0.18, 1246.64, 3419.89, 0.37, 891.73, 2962.94, 0.30, 3639.23, 14441.24, 0.25, 1409.85, 7120.00, 0.20, 1753.97, 9921.43, 0.18, 1297.23, 5304.52, 0.23, 1897.15, 2890.23, 0.67, 2468.81, 5643.98, 0.45, 3421.11, 7341.26, 0.47, 408.26, 1563.47, 0.26, 2295.86, 10359.07, 0.23
228.47, 0.00, 0.00, 0.00, 5716.66, 37940.28, 0.15, 1350.95, 5936.69, 0.23, 1687.99, 9170.77, 0.19, 2921.77, 4551.92, 0.64, 5384.64, 29989.53, 0.18, 6462.69, 39636.84, 0.17, 2174.15, 9751.30, 0.22, 2054.23, 6271.58, 0.32, 2682.78, 13737.00, 0.20, 1614.84, 7703.56, 0.21, 906.82, 4840.30, 0.19, 794.27, 922.65, 1.07, 560.46, 1743.61, 0.34, 1031.77, 5564.39, 0.18, 1246.59, 3427.81, 0.37, 896.45, 2925.43, 0.31, 3646.84, 14377.98, 0.26, 1407.69, 7093.45, 0.20, 1753.80, 9959.59, 0.18, 1299.38, 5281.45, 0.23, 1882.40, 3008.48, 0.64, 2470.67, 5778.76, 0.43, 3422.94, 7330.22, 0.47, 410.71, 1541.64, 0.26, 2293.75, 10349.35, 0.23
234.47, 0.00, 0.00, 0.00, 5721.71, 37931.50, 0.15, 1354.24, 5916.22, 0.23, 1689.37, 9128.62, 0.19, 2930.65, 4570.56, 0.65, 5447.72, 29279.82, 0.19, 6465.51, 39568.44, 0.17, 2174.48, 9728.90, 0.23, 2063.54, 6191.89, 0.32, 2681.93, 13713.92, 0.20, 1615.06, 7680.33, 0.22, 910.90, 4793.78, 0.20, 798.46, 919.42, 1.12, 562.42, 1722.62, 0.35, 1033.75, 5557.29, 0.18, 1239.04, 3480.57, 0.36, 893.68, 2954.70, 0.31, 3642.45, 14328.62, 0.26, 1410.75, 7076.45, 0.20, 1750.18, 9902.01, 0.18, 1300.76, 5250.23, 0.24, 1857.27, 3123.94, 0.61, 2427.68, 5921.11, 0.42, 3419.32, 7329.17, 0.47, 411.36, 1528.63, 0.27, 2292.38, 10292.62, 0.23
240.47, 0.00, 0.00, 0.00, 5730.99, 37986.64, 0.15, 1357.13, 5913.44, 0.23, 1687.73, 9134.82, 0.20, 2937.45, 4620.77, 0.64, 5590.35, 28002.53, 0.20, 6482.05, 39625.72, 0.17, 2171.18, 9771.08, 0.23, 2072.18, 6118.62, 0.33, 2690.97, 13708.70, 0.20, 1609.65, 7732.61, 0.21, 924.20, 4692.86, 0.20, 801.44, 921.14, 1.27, 566.96, 1703.81, 0.36, 1040.41, 5543.86, 0.18, 1240.37, 3515.97, 0.36, 889.50, 2969.05, 0.31, 3649.71, 14276.99, 0.27, 1409.45, 7080.04, 0.20, 1753.69, 9917.86, 0.18, 1306.30, 5218.33, 0.24, 1843.03, 3235.94, 0.59, 2515.37, 5457.44, 0.47, 3420.69, 7337.76, 0.47, 416.72, 1506.27, 0.28, 2295.95, 10281.29, 0.23
246.47, 0.00, 0.00, 0.00, 5706.71, 37941.40, 0.15, 1357.43, 5900.05, 0.23, 1688.02, 9099.13, 0.19, 2943.49, 4655.08, 0.64, 5683.39, 27087.54, 0.21, 6478.49, 39558.61, 0.17, 2165.44, 9759.11, 0.22, 2066.93, 6115.01, 0.33, 2686.26, 13722.81, 0.20, 1611.49, 7691.44, 0.21, 914.95, 4755.68, 0.20, 799.38, 931.08, 1.16, 560.02, 1725.63, 0.35, 1035.95, 5536.13, 0.18, 1226.33, 3567.14, 0.35, 884.45, 3008.04, 0.30, 3645.81, 14277.80, 0.27, 1408.16, 7068.93, 0.20, 1754.99, 9921.44, 0.19, 1301.24, 5217.24, 0.24, 1817.05, 3356.77, 0.57, 2494.24, 5563.53, 0.46, 3420.40, 7328.60, 0.47, 415.01, 1502.85, 0.28, 2298.01, 10225.20, 0.23
252.47, 0.00, 0.00, 0.00, 5730.56, 37928.59, 0.15, 1358.89, 5873.70, 0.23, 1686.69, 9112.16, 0.20, 2948.27, 4702.63, 0.63, 5665.44, 27287.02, 0.21, 6486.91, 39620.85, 0.17, 2166.85, 9768.05, 0.22, 2073.79, 6114.98, 0.33, 2682.67, 13722.73, 0.20, 1614.58, 7700.06, 0.22, 910.82, 4795.71, 0.20, 802.20, 936.97, 1.15, 560.42, 1730.97, 0.35, 1036.92, 5546.65, 0.18, 1220.75, 3644.71, 0.34, 881.49, 3035.04, 0.30, 3667.26, 14131.10, 0.28, 1408.77, 7069.94, 0.20, 1750.80, 9931.78, 0.19, 1304.35, 5213.30, 0.24, 1796.54, 3508.64, 0.53, 2473.35, 5532.59, 0.46, 3421.34, 7349.72, 0.47, 415.51, 1489.87, 0.28, 2291.86, 10253.75, 0.23
258.47, 0.00, 0.00, 0.00, 5717.89, 37817.42, 0.15, 1357.56, 5878.02, 0.24, 1685.57, 9082.77, 0.19, 2952.44, 4699.43, 0.63, 5632.77, 27601.80, 0.20, 6494.08, 39575.74, 0.17, 2166.45, 9744.56, 0.23, 2068.15, 6159.17, 0.33, 2684.47, 13672.61, 0.20, 1613.02, 7657.14, 0.22, 911.64, 4779.74, 0.20, 803.22, 954.25, 1.20, 557.43, 1735.89, 0.35, 1041.28, 5517.12, 0.19, 1211.64, 3677.74, 0.33, 874.29, 3049.58, 0.30, 3657.28, 14110.63, 0.27, 1406.62, 7035.94, 0.20, 1747.70, 9908.28, 0.19, 1305.32, 5178.89, 0.24, 1772.33, 3664.67, 0.49, 2480.77, 5378.79, 0.47, 3419.39, 7330.93, 0.47, 413.21, 1488.74, 0.28, 2294.10, 10231.99, 0.23
264.47, 0.00, 0.00, 0.00, 5722.30, 37961.07, 0.15, 1356.17, 5913.75, 0.24, 1686.42, 9102.09, 0.20, 2959.71, 4764.63, 0.63, 5607.09, 27852.85, 0.20, 6483.83, 39682.58, 0.17, 2167.06, 9748.94, 0.23, 2056.91, 6266.27, 0.32, 2683.99, 13718.97, 0.20, 1613.24, 7692.50, 0.22, 911.98, 4772.05, 0.20, 800.26, 970.37, 1.10, 555.20, 1757.77, 0.34, 1041.04, 5540.65, 0.18, 1204.09, 3739.64, 0.33, 870.47, 3067.18, 0.29, 3660.54, 14129.20, 0.27, 1406.86, 7049.49, 0.20, 1754.04, 9946.87, 0.19, 1306.18, 5180.24, 0.24, 1751.69, 3806.79, 0.47, 2480.36, 5654.31, 0.45, 3426.16, 7350.96, 0.47, 414.73, 1483.71, 0.28, 2293.51, 10258.64, 0.23
270.47, 0.00, 0.00, 0.00, 5722.10, 37874.88, 0.15, 1355.12, 5919.73, 0.24, 1686.80, 9079.59, 0.20, 2957.05, 4804.03, 0.62, 5575.06, 28097.72, 0.20, 6486.43, 39640.04, 0.17, 2161.77, 9726.39, 0.23, 2059.96, 6247.73, 0.32, 2687.38, 13684.48, 0.20, 1617.93, 7648.37, 0.22, 912.57, 4754.16, 0.20, 800.31, 985.35, 1.06, 551.96, 1771.37, 0.33, 1040.29, 5534.29, 0.18, 1199.44, 3751.87, 0.32, 866.77, 3080.95, 0.29, 3659.70, 14044.31, 0.27, 1404.30, 7039.66, 0.20, 1747.78, 9939.14, 0.18, 1305.92, 5151.41, 0.24, 1727.87, 3971.89, 0.44, 2504.72, 5274.84, 0.48, 3426.14, 7346.13, 0.47, 412.79, 1491.10, 0.28, 2288.27, 10243.85, 0.23
276.47, 0.00, 0.00, 0.00, 5722.70, 37817.87, 0.15, 1357.20, 5908.63, 0.23, 1687.63, 9071.63, 0.20, 2947.50, 4882.28, 0.61, 5546.35, 28416.68, 0.20, 6495.02, 39614.39, 0.17, 2162.13, 9709.74, 0.23, 2054.18, 6256.39, 0.32, 2682.94, 13680.00, 0.20, 1617.47, 7659.68, 0.22, 907.18, 4767.29, 0.20, 800.68, 995.85, 1.07, 552.32, 1776.64, 0.34, 1043.00, 5536.28, 0.19, 1192.31, 3795.83, 0.32, 864.00, 3087.19, 0.29, 3651.86, 14063.14, 0.28, 1403.14, 7033.29, 0.20, 1743.27, 9977.35, 0.18, 1302.92, 5150.33, 0.24, 1712.54, 4067.39, 0.43, 2481.83, 5594.86, 0.45, 3424.18, 7348.44, 0.47, 414.58, 1491.19, 0.28, 2280.75, 10220.38, 0.23
282.47, 0.00, 0.00, 0.00, 5727.26, 37706.08, 0.15, 1360.70, 5895.30, 0.23, 1685.74, 9072.63, 0.19, 2941.74, 4997.77, 0.60, 5515.29, 28609.39, 0.19, 6491.05, 39602.64, 0.17, 2159.66, 9707.89, 0.23, 2051.20, 6324.34, 0.32, 2687.02, 13669.58, 0.20, 1614.51, 7666.52, 0.22, 908.38, 4756.63, 0.20, 799.49, 1016.95, 0.99, 548.91, 1780.57, 0.33, 1043.65, 5525.71, 0.19, 1184.79, 3846.49, 0.31, 861.63, 3101.68, 0.29, 3646.17, 14075.58, 0.27, 1402.55, 7037.82, 0.20, 1737.09, 9961.71, 0.18, 1304.50, 5135.88, 0.24, 1703.50, 4130.02, 0.42, 2466.75, 5676.36, 0.44, 3424.20, 7352.01, 0.47, 413.83, 1482.45, 0.28, 2285.60, 10206.06, 0.23
288.47, 0.00, 0.00, 0.00, 5706.37, 37767.86, 0.15, 1361.49, 5892.28, 0.23, 1682.69, 9081.08, 0.19, 2932.77, 5075.90, 0.58, 5494.37, 28829.82, 0.19, 6483.37, 39725.83, 0.17, 2159.88, 9740.26, 0.22, 2042.66, 6433.50, 0.31, 2687.20, 13719.37, 0.20, 1622.35, 7643.57, 0.22, 905.44, 4764.87, 0.20, 795.30, 1046.65, 0.94, 548.18, 1789.57, 0.33, 1043.32, 5543.39, 0.19, 1179.29, 3889.97, 0.31, 859.51, 3110.60, 0.29, 3644.09, 14074.97, 0.27, 1400.91, 7047.01, 0.20, 1741.37, 10008.44, 0.18, 1302.68, 5144.51, 0.24, 1692.08, 4212.45, 0.41, 2432.15, 5697.18, 0.44, 3419.87, 7381.96, 0.46, 412.94, 1489.67, 0.28, 2292.04, 10217.64, 0.23
294.47, 0.00, 0.00, 0.00, 5701.70, 37702.58, 0.15, 1362.72, 5876.50, 0.23, 1683.08, 9064.09, 0.19, 2923.83, 5166.23, 0.57, 5492.87, 28790.98, 0.19, 6487.41, 39705.39, 0.17, 2159.62, 9726.25, 0.22, 2044.93, 6413.52, 0.31, 2677.34, 13685.10, 0.20, 1618.99, 7654.39, 0.22, 908.89, 4733.07, 0.20, 792.90, 1066.00, 0.94, 548.06, 1791.92, 0.33, 1042.44, 5524.08, 0.19, 1175.29, 3901.05, 0.30, 854.83, 3141.10, 0.28, 3638.83, 14068.53, 0.27, 1401.56, 7019.45, 0.20, 1740.77, 9981.30, 0.18, 1300.74, 5155.47, 0.24, 1678.44, 4302.53, 0.39, 2459.07, 5742.94, 0.44, 3414.89, 7369.57, 0.46, 413.40, 1489.14, 0.28, 2286.12, 10217.07, 0.23
300.47, 0.00, 0.00, 0.00, 5705.86, 37743.49, 0.15, 1361.15, 5908.53, 0.23, 1681.19, 9034.81, 0.19, 2912.66, 5259.56, 0.56, 5488.74, 28780.24, 0.19, 6483.80, 39693.95, 0.17, 2160.35, 9742.65, 0.22, 2033.04, 6495.95, 0.31, 2682.20, 13703.26, 0.20, 1611.93, 7697.38, 0.21, 903.87, 4760.09, 0.20, 790.37, 1092.80, 0.85, 546.22, 1799.77, 0.32, 1043.28, 5529.43, 0.19, 1172.62, 3919.19, 0.30, 848.21, 3180.48, 0.27, 3628.33, 14106.54, 0.27, 1400.82, 7020.55, 0.20, 1744.50, 9977.65, 0.18, 1296.86, 5154.21, 0.24, 1672.19, 4362.92, 0.39, 2421.36, 5773.28, 0.43, 3418.35, 7374.65, 0.46, 410.42, 1493.87, 0.27, 2284.78, 10215.18, 0.23
306.47, 0.00, 0.00, 0.00, 5705.37, 37731.73, 0.15, 1362.02, 5890.97, 0.23, 1676.05, 9020.69, 0.19, 2893.10, 5381.12, 0.54, 5471.98, 29032.87, 0.19, 6486.14, 39736.16, 0.17, 2158.17, 9754.07, 0.22, 2020.23, 6590.10, 0.30, 2674.53, 13691.47, 0.20, 1613.33, 7651.72, 0.22, 901.96, 4759.49, 0.19, 783.64, 1133.59, 0.80, 546.14, 1802.93, 0.32, 1045.87, 5537.97, 0.19, 1166.29, 3952.00, 0.30, 843.82, 3194.08, 0.28, 3623.65, 14127.19, 0.27, 1398.05, 7021.45, 0.20, 1738.33, 10028.04, 0.18, 1297.91, 5126.65, 0.24, 1663.44, 4383.32, 0.38, 2478.92, 5528.13, 0.46, 3419.20, 7398.99, 0.46, 410.44, 1493.45, 0.27, 2286.87, 10208.26, 0.23
312.47, 0.00, 0.00, 0.00, 5714.61, 37709.21, 0.15, 1358.85, 5920.17, 0.23, 1679.51, 8982.35, 0.20, 2870.95, 5572.10, 0.52, 5449.64, 29119.30, 0.19, 6470.09, 39649.79, 0.17, 2162.97, 9720.04, 0.23, 2058.91, 6295.46, 0.32, 2678.58, 13677.51, 0.20, 1610.22, 7684.67, 0.21, 902.92, 4734.58, 0.20, 782.25, 1142.94, 0.80, 547.40, 1798.20, 0.33, 1044.28, 5539.83, 0.19, 1166.75, 3972.07, 0.30, 843.80, 3207.23, 0.27, 3620.69, 14082.15, 0.27, 1396.96, 7009.66, 0.20, 1739.97, 10023.10, 0.18, 1296.59, 5138.79, 0.24, 1653.54, 4424.79, 0.38, 2498.80, 5096.69, 0.50, 3416.28, 7390.59, 0.46, 411.38, 1485.73, 0.28, 2282.46, 10192.73, 0.23
318.47, 0.00, 0.00, 0.00, 5712.88, 37657.43, 0.15, 1357.12, 5936.44, 0.23, 1679.47, 8950.32, 0.20, 2842.64, 5734.32, 0.50, 5429.77, 29251.79, 0.19, 6464.07, 39631.94, 0.17, 2158.20, 9742.78, 0.22, 2060.34, 6287.66, 0.32, 2684.98, 13635.56, 0.20, 1607.29, 7694.76, 0.21, 903.55, 4723.03, 0.20, 778.01, 1159.30, 0.80, 544.34, 1800.44, 0.32, 1042.50, 5542.70, 0.19, 1160.86, 3986.93, 0.29, 837.04, 3239.41, 0.27, 3616.46, 14053.00, 0.27, 1392.47, 7006.88, 0.20, 1740.92, 10007.50, 0.18, 1295.72, 5117.06, 0.24, 1645.61, 4441.27, 0.37, 2453.79, 5706.41, 0.44, 3419.53, 7378.48, 0.46, 410.00, 1483.26, 0.28, 2280.02, 10224.47, 0.23
324.47, 0.00, 0.00, 0.00, 5717.30, 37755.29, 0.15, 1358.35, 5934.54, 0.23, 1676.42, 8958.28, 0.20, 2825.41, 5855.67, 0.49, 5419.55, 29342.64, 0.19, 6469.04, 39673.46, 0.17, 2158.26, 9739.37, 0.22, 2130.06, 5724.72, 0.37, 2675.51, 13674.47, 0.20, 1612.13, 7670.26, 0.22, 902.78, 4730.48, 0.20, 776.62, 1169.90, 0.76, 546.18, 1797.73, 0.33, 1045.78, 5543.46, 0.19, 1161.16, 3977.97, 0.29, 831.76, 3260.05, 0.26, 3614.91, 14067.01, 0.27, 1394.87, 6998.45, 0.20, 1747.13, 10004.68, 0.18, 1295.69, 5112.17, 0.24, 1645.05, 4451.21, 0.37, 2491.53, 5092.74, 0.50, 3415.10, 7394.67, 0.46, 411.14, 1479.16, 0.28, 2280.88, 10243.40, 0.23
330.47, 0.00, 0.00, 0.00, 5708.72, 37680.91, 0.15, 1359.62, 5915.79, 0.23, 1677.28, 8974.80, 0.19, 2806.87, 5936.20, 0.48, 5418.99, 29302.83, 0.19, 6465.90, 39592.06, 0.17, 2155.51, 9725.34, 0.22, 2059.52, 6333.71, 0.32, 2672.71, 13634.03, 0.20, 1610.43, 7642.06, 0.22, 905.35, 4695.92, 0.20, 769.80, 1192.54, 0.75, 546.74, 1792.50, 0.33, 1046.41, 5544.66, 0.19, 1159.99, 3967.39, 0.29, 827.72, 3311.54, 0.26, 3618.36, 13930.61, 0.28, 1393.85, 6975.10, 0.20, 1741.80, 9983.20, 0.18, 1291.99, 5112.54, 0.24, 1637.54, 4477.62, 0.37, 2439.95, 5785.90, 0.43, 3417.55, 7399.71, 0.46, 410.72, 1475.16, 0.28, 2278.86, 10214.13, 0.23
336.47, 0.00, 0.00, 0.00, 5724.08, 37710.98, 0.15, 1360.33, 5917.32, 0.23, 1677.32, 8961.61, 0.20, 2781.32, 6094.71, 0.46, 5422.39, 29264.61, 0.19, 6465.94, 39603.29, 0.17, 2156.36, 9717.25, 0.22, 2034.74, 6554.27, 0.31, 2677.25, 13645.44, 0.20, 1610.12, 7659.60, 0.22, 905.04, 4697.69, 0.20, 769.00, 1195.87, 0.74, 545.59, 1792.47, 0.33, 1043.09, 5550.02, 0.18, 1158.57, 3961.11, 0.29, 821.28, 3331.34, 0.26, 3616.77, 13936.97, 0.27, 1394.20, 6960.68, 0.20, 1742.45, 9973.38, 0.18, 1289.27, 5109.53, 0.24, 1625.93, 4512.82, 0.36, 2462.58, 5538.80, 0.45, 3415.06, 7403.22, 0.46, 412.54, 1474.93, 0.28, 2277.20, 10193.56, 0.23
342.47, 0.00, 0.00, 0.00, 5712.83, 37728.19, 0.15, 1359.74, 5900.84, 0.23, 1674.20, 8974.37, 0.20, 2761.71, 6173.58, 0.45, 5411.57, 29313.64, 0.19, 6472.95, 39598.40, 0.17, 2147.98, 9715.65, 0.22, 2026.90, 6619.25, 0.30, 2673.04, 13656.51, 0.20, 1613.91, 7613.75, 0.22, 908.61, 4645.01, 0.20, 763.12, 1219.10, 0.72, 544.60, 1789.49, 0.33, 1044.99, 5550.72, 0.19, 1159.75, 3944.33, 0.30, 819.16, 3353.72, 0.25, 3612.19, 13889.74, 0.27, 1391.51, 6967.38, 0.20, 1739.58, 9990.06, 0.18, 1292.03, 5076.63, 0.24, 1617.56, 4547.74, 0.36, 2453.06, 5434.72, 0.46, 3416.72, 7395.19, 0.46, 411.49, 1463.20, 0.28, 2272.03, 10224.42, 0.23
348.47, 0.00, 0.00, 0.00, 5693.27, 37623.38, 0.15, 1363.15, 5888.83, 0.23, 1672.76, 8951.13, 0.19, 2737.11, 6296.16, 0.44, 5409.40, 29282.04, 0.19, 6474.03, 39500.50, 0.17, 2149.89, 9705.65, 0.22, 2016.45, 6699.08, 0.30, 2673.41, 13627.10, 0.20, 1610.18, 7630.24, 0.22, 904.67, 4653.69, 0.20, 760.45, 1233.06, 0.70, 543.91, 1789.55, 0.33, 1043.06, 5541.00, 0.19, 1158.42, 3947.56, 0.30, 811.79, 3388.22, 0.25, 3610.69, 13828.85, 0.28, 1393.71, 6945.48, 0.20, 1740.91, 9968.72, 0.18, 1289.22, 5055.36, 0.24, 1610.69, 4580.94, 0.35, 2426.97, 5757.05, 0.43, 3413.15, 7406.29, 0.46, 410.57, 1471.83, 0.28, 2270.91, 10199.61, 0.23
354.47, 0.00, 0.00, 0.00, 5700.77, 37649.05, 0.15, 1361.13, 5871.68, 0.23, 1671.01, 8937.79, 0.20, 2717.60, 6390.53, 0.43, 5417.38, 29217.40, 0.19, 6459.57, 39492.14, 0.17, 2149.12, 9708.58, 0.22, 2043.88, 6521.32, 0.31, 2671.77, 13623.32, 0.20, 1604.97, 7665.25, 0.21, 903.59, 4641.97, 0.20, 756.81, 1251.67, 0.68, 544.56, 1790.18, 0.33, 1046.36, 5547.25, 0.19, 1157.36, 3937.47, 0.30, 807.85, 3401.73, 0.25, 3615.45, 13708.85, 0.29, 1388.43, 6942.41, 0.20, 1735.79, 9988.54, 0.18, 1286.59, 5067.74, 0.24, 1605.27, 4612.07, 0.35, 2392.90, 6042.50, 0.40, 3411.88, 7396.50, 0.46, 410.75, 1476.73, 0.28, 2267.35, 10229.74, 0.23
360.47, 0.00, 0.00, 0.00, 5707.85, 37511.55, 0.15, 1365.70, 5836.05, 0.24, 1675.06, 8896.58, 0.20, 2701.69, 6479.50, 0.42, 5417.78, 29220.64, 0.19, 6457.27, 39413.07, 0.17, 2148.30, 9702.22, 0.22, 2027.42, 6654.74, 0.30, 2674.78, 13598.75, 0.20, 1606.66, 7636.57, 0.22, 903.67, 4644.96, 0.20, 753.85, 1248.63, 0.68, 544.57, 1786.24, 0.33, 1048.71, 5530.95, 0.19, 1157.12, 3936.83, 0.30, 804.18, 3429.08, 0.24, 3605.59, 13804.34, 0.28, 1392.12, 6936.51, 0.20, 1737.56, 9941.97, 0.18, 1290.00, 5020.42, 0.25, 1599.50, 4638.92, 0.35, 2448.92, 5541.11, 0.45, 3411.67, 7392.94, 0.46, 410.05, 1472.65, 0.28, 2265.32, 10205.71, 0.23
366.47, 0.00, 0.00, 0.00, 5693.51, 37579.05, 0.15, 1360.38, 5880.00, 0.24, 1673.24, 8878.74, 0.20, 2678.67, 6606.24, 0.41, 5410.41, 29225.96, 0.19, 6441.92, 39396.18, 0.17, 2145.82, 9706.66, 0.22, 2019.05, 6731.90, 0.30, 2680.03, 13592.99, 0.20, 1604.46, 7654.25, 0.21, 916.46, 4512.74, 0.21, 751.34, 1264.37, 0.68, 545.57, 1788.37, 0.33, 1047.70, 5550.09, 0.19, 1154.20, 3942.30, 0.30, 798.81, 3455.77, 0.25, 3605.86, 13775.77, 0.28, 1391.06, 6944.88, 0.20, 1734.84, 9979.60, 0.18, 1287.13, 5019.38, 0.24, 1595.20, 4649.36, 0.35, 2422.71, 5703.98, 0.43, 3410.60, 7405.59, 0.46, 409.79, 1472.83, 0.28, 2267.66, 10192.08, 0.23
